AT1G21130-MONOMER	AT1G21130	Q9LPU8	O-methyltransferase	
AT3G20940-MONOMER	AT3G20940	Q9LIG9	AT3G20940	
AT4G20240-MONOMER	AT4G20240	O65438	AT4G20240	
BUT-2-ENOYL-ACP			<i>trans</i>-but-2-enoyl-ACP	B1094, AcpP
AT2G39930-MONOMER	AT2G39930	O04196	isoamylase	
GQT-3251-MONOMER	GQT-3251		AT3G19960.2	
AT4G21580-MONOMER	AT4G21580	O65423	AT4G21580	
AT3G17060-MONOMER	AT3G17060	Q9LSP1	pectinesterase	
AT5G25130-MONOMER	AT5G25130	Q9ZU07	AT5G25130	
AT1G78370-MONOMER	AT1G78370	Q8L7C9	glutathione transferase	
AT5G24540-MONOMER	AT5G24540	Q9FLU9	hydrolase, hydrolyzing O-glycosyl compounds	
AT3G26720-MONOMER	AT3G26720	P94078	alpha-mannosidase	
AT4G25970-MONOMER	AT4G25970	A4GNA8	phosphatidylserine decarboxylase	
ATMG01360-MONOMER	ATMG01360	P60620	complex IV subunit 1	cytochrome-c oxidase
AT1G06680-MONOMER	AT1G06680		PSII-P subunit	PSII-P
AT5G13050-MONOMER	AT5G13050	Q8L539	5-formyltetrahydrofolate cyclo-ligase	
AT4G17770-MONOMER	AT4G17770		trehalose-phosphatase//gtransferase, transferring glycosyl groups	
AT5G65780-MONOMER	AT5G65780		branched-chain-amino-acid transaminase	
GQT-4886-MONOMER	GQT-4886		AT5G37530.1	
AT1G14420-MONOMER	AT1G14420	Q9M9S2	pectate lyase	
AT2G23570-MONOMER	AT2G23570	O80473	hydrolase	
ATCG01080-MONOMER	ATCG01080	Q95695	NADPH dehydrogenase	
GQT-4445-MONOMER	GQT-4445		AT2G19550.1	
GQT-1067-MONOMER	GQT-1067	Q9SS96	AT3G01590.1	
AT2G47730-MONOMER	AT2G47730	Q96266	glutathione transferase	
AT4G37690-MONOMER	AT4G37690	Q9SZG1	transferase, transferring glycosyl groups	
GQT-5395-MONOMER	GQT-5395		AT1G15540.3	
AT4G26250-MONOMER	AT4G26250		transferase, transferring hexosyl groups	
AT1G64190-MONOMER	AT1G64190	Q9SH69	phosphogluconate dehydrogenase (decarboxylating)	
AT3G55710-MONOMER	AT3G55710	Q9M051	UDP-glycosyltransferase	
CPLX-5323			complex IV	
AT3G15720-MONOMER	AT3G15720	Q9LW07	polygalacturonase	
AT1G74460-MONOMER	AT1G74460	Q9CA68	hydrolase activity, acting on ester bonds	
GQT-1868-MONOMER	GQT-1868	O80806	AT1G65340.1	
AT2G26080-MONOMER	AT2G26080	O80988	glycine dehydrogenase (decarboxylating)	
AT2G23410-MONOMER	AT2G23410	O80458	dehydrodolichyl diphosphate synthase	
GQT-2357-MONOMER	GQT-2357	Q5GM68	AT2G42600.1	
MONOMER-5645				&Delta;<sup>5</sup>-3&beta;-hydroxylsteroid dehydrogenase, &Delta;<sup>5</sup>-3&beta;-HSD
AT5G13500-MONOMER	AT5G13500	Q9FY51	hydroxyproline O-arabinosyltransferase 3	HPAT3, AT5G13500
GQT-4362-MONOMER	GQT-4362		AT1G28960.1	
AT2G44890-MONOMER	AT2G44890	O22162	AT2G44890	
AT3G16370-MONOMER	AT3G16370	Q9LU14	hydrolase activity, acting on ester bonds	
AT3G29190-MONOMER	AT3G29190	Q9LS76	lyase	
CPLXQT-32				
GQT-5146-MONOMER	GQT-5146		AT1G30550.2	
AT3G22910-MONOMER	AT3G22910	Q9LIK7	calcium-transporting ATPase	
AT5G64370-MONOMER	AT5G64370	Q8H183	beta-ureidopropionase	<i>N</i>-carbamyl-&beta;-alanine amidohydrolase
AT1G17160-MONOMER	AT1G17160	A1A6H3	kinase	
GQT-5278-MONOMER	GQT-5278		AT5G15940.2	
GQT-5121-MONOMER	GQT-5121		AT5G13320.2	
AT4G25650-MONOMER	AT4G25650	Q8W496	AT4G25650	
GQT-4473-MONOMER	GQT-4473		AT2G37010.1	
GQT-5606-MONOMER	GQT-5606		AT5G42270.1	
AT1G10360-MONOMER	AT1G10360	Q9FUS9	glutathione transferase	
AT5G40942-MONOMER	AT5G40942		RNR2B subunit	
CPLX-7016				
AT5G62480-MONOMER	AT5G62480	Q9FUT0	glutathione transferase	
AT4G01480-MONOMER	AT4G01480			inorganic diphosphatase
CPLXQT-49			AB-GADPH	glyceraldehyde-3-phosphate dehydrogenase (A2B2)
CPLX-7198				
AT2G13680-MONOMER	AT2G13680	Q3B724	1,3-beta-glucan synthase	
AT5G23990-MONOMER	AT5G23990	Q9FLW2	ferric-chelate reductase	
GQT-4940-MONOMER	GQT-4940		AT5G17523.1	
GQT-4211-MONOMER	GQT-4211		AT2G01560.1	
AT5G07000-MONOMER	AT5G07000	Q8GZ53	sulfotransferase	
AT4G37320-MONOMER	AT4G37320	O23156	AT4G37320	
AT1G80600-MONOMER	AT1G80600	Q9M8M7		
AT3G03670-MONOMER	AT3G03670	Q9SS67	peroxidase	
GQT-4884-MONOMER	GQT-4884		AT2G40280.1	
GQT-4267-MONOMER	GQT-4267		AT3G21090.1	
AT1G55880-MONOMER	AT1G55880	Q6NKY5	cystathionine &beta;-synthase	
GQT-4024-MONOMER	GQT-4024		AT5G45900.1	
AT3G61040-MONOMER	AT3G61040	Q9LEX2	AT3G61040	
AT5G03370-MONOMER	AT5G03370	Q9LZF2	AT5G03370	
AT5G15470-MONOMER	AT5G15470		polygalacturonate 4-alpha-galacturonosyltransferase	
AT3G44720-MONOMER	AT3G44720	O22241	arogenate dehydratase////prephenate dehydratase	
AT4G25810-MONOMER	AT4G25810	Q38910	hydrolase, acting on glycosyl bonds	
AT5G24770-MONOMER	AT5G24770	O82122	acid phosphatase	
GQT-5218-MONOMER	GQT-5218		AT3G27300.4	
GQT-5553-MONOMER	GQT-5553		AT5G39550.1	
AT5G27870-MONOMER	AT5G27870	Q3E8Z8	pectinesterase	
AT3G21180-MONOMER	AT3G21180	Q9LU41	calcium-transporting ATPase	
AT1G11590-MONOMER	AT1G11590	Q84JX1	pectinesterase	
AT4G29740-MONOMER	AT4G29740	Q9FUJ2	cytokinin oxidase/dehydrogenase	cytokinin dehydrogenase, cytokinin oxidase4, amine oxidase
AT1G33811-MONOMER	AT1G33811	Q8L5Z1	hydrolase activity, acting on ester bonds	
AT2G15450-MONOMER	AT2G15450	Q9SJN7	polygalacturonase	
AT5G01190-MONOMER	AT5G01190	Q6ID18	oxidoreductase	
AT4G13310-MONOMER	AT4G13310			
AT1G48520-MONOMER	AT1G48520	Q9FV81	glutamyl-tRNA(Gln) amidotransferase	glutaminyl-tRNA synthase (glutamine-hydrolyzing)
AT3G56650-MONOMER	AT3G56650		PsbP domain-containing protein 6	OEC23-like protein 1
AT4G19230-MONOMER	AT4G19230	Q949P1		ABA 8'-hydroxylase, CYP707A1
AT3G50520-MONOMER	AT3G50520	Q9SCS3	AT3G50520	
CPLX-2783				p-hydroxyphenylpyruvate dioxygenase
AT1G68850-MONOMER	AT1G68850	Q96519	peroxidase	
AT1G48820-MONOMER	AT1G48820	Q9C749	lyase	
AT3G53140-MONOMER	AT3G53140	Q9SCP7	O-methyltransferase	
GQT-5188-MONOMER	GQT-5188		AT5G20860.2	
AT3G47400-MONOMER	AT3G47400	Q9STY3	pectinesterase	
AT2G29260-MONOMER	AT2G29260	Q9ZW12	oxidoreductase	
AT5G42720-MONOMER	AT5G42720	Q8VY12	hydrolase, hydrolyzing O-glycosyl compounds	
GQT-5181-MONOMER	GQT-5181		AT5G20260.2	
GQT-5368-MONOMER	GQT-5368		AT2G41510.2	
AT3G13090-MONOMER	AT3G13090	Q8VZZ4	ATPase, coupled to transmembrane movement of substances	
AT5G57590-MONOMER	AT5G57590		adenosylmethionine-8-amino-7-oxononanoate transaminase	7,8-diaminopelargonic acid aminotransferase
AT2G07560-MONOMER	AT2G07560	Q9SH76	ATPase	
GQT-4109-MONOMER	GQT-4109		AT1G78010.1	
AT5G14930-MONOMER	AT5G14930	Q4F883	triacylglycerol lipase//carboxylesterase	
GQT-5093-MONOMER	GQT-5093		AT5G17820.2	
AT2G38670-MONOMER	AT2G38670	Q9ZVI9	ethanolamine-phosphate cytidylyltransferase	
GQT-5255-MONOMER	GQT-5255		AT3G42850.2	
CPLX-4645				
AT1G24420-MONOMER	AT1G24420	Q9FYM1	transferase	
GQT-2106-MONOMER	GQT-2106	Q9LYU1	AT5G13350.1	
AT1G65570-MONOMER	AT1G65570	O04474	polygalacturonase	
AT2G32010-MONOMER	AT2G32010		phosphatidyl inositol polyphosphate 5-phosphatase	
GQT-4213-MONOMER	GQT-4213		AT3G15940.1	
AT1G78060-MONOMER	AT1G78060	Q9SGZ5	hydrolase, hydrolyzing O-glycosyl compounds	
GQT-4899-MONOMER	GQT-4899		AT1G06515.1	
GQT-5096-MONOMER	GQT-5096		AT5G53850.5	
AT4G08900-MONOMER	AT4G08900	P46637		AT4G08900
GQT-4614-MONOMER	GQT-4614		AT4G34860.1	
AT3G18000-MONOMER	AT3G18000	Q9FR44	phosphoethanolamine N-methyltransferase	
AT4G31870-MONOMER	AT4G31870	Q9SZ54	glutathione peroxidase	
GQT-1160-MONOMER	GQT-1160	Q9FUP0	AT2G06050.1	
AT5G18170-MONOMER	AT5G18170	Q43314	glutamate dehydrogenase [NAD(P)+]	
GQT-5295-MONOMER	GQT-5295		AT3G07160.2	
AT3G46720-MONOMER	AT3G46720	Q9STE6	UDP-glycosyltransferase//gtransferase, transferring hexosyl groups	
AT5G26030-MONOMER	AT5G26030	P42043	ferrochelatase I	ferrochelatase I
AT1G32350-MONOMER	AT1G32350		alternative oxidase	
AT3G26150-MONOMER	AT3G26150	Q9LTM7	AT3G26150	
GQT-1803-MONOMER	GQT-1803	Q9LX13	AT5G10160.1	
AT3G26060-MONOMER	AT3G26060	Q9LU86	peroxiredoxin	
AT1G30820-MONOMER	AT1G30820	B9DG31	CTP synthase	
FERREDOXIN-MONOMER	AT4G14890		reduced ferredoxin	ferredoxin, Fdx
AT1G76130-MONOMER	AT1G76130	Q8LFG1	alpha-amylase	
AT4G15396-MONOMER	AT4G15396	Q8S9I7	monooxygenase	
AT4G22930-MONOMER	AT4G22930	O04904	dihydroorotase	
GQT-4976-MONOMER	GQT-4976		AT1G58120.1	
GQT-4588-MONOMER	GQT-4588		AT2G32090.1	
AT1G10900-MONOMER	AT1G10900	Q9SUI2	1-phosphatidylinositol-4-phosphate 5-kinase	
GQT-5223-MONOMER	GQT-5223		AT3G21405.1	
CPLXQT-36				
AT4G25980-MONOMER	AT4G25980	Q9SZH2	peroxidase	
AT1G20270-MONOMER	AT1G20270	Q9LN20	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	
AT2G17420-MONOMER	AT2G17420	Q39242	NTRA subunit	thioredoxin-disulfide reductase
AT3G51680-MONOMER	AT3G51680	Q9SCU0	oxidoreductase	
AT1G09510-MONOMER	AT1G09510	Q5PP57	dehydrogenase	
AT3G02350-MONOMER	AT3G02350		polygalacturonate 4-alpha-galacturonosyltransferase	
AT1G49140-MONOMER	AT1G49140	Q9M9B4	NADH-ubiquinone oxidoreductase PDSW subunit	NADH-ubiquinone oxidoreductase 12 kD subunit, NADH dehydrogenase (ubiquinone)
AT2G26750-MONOMER	AT2G26750	O48789	epoxide hydrolase	
GQT-3887-MONOMER	GQT-3887		AT1G17270.1	
GQT-5204-MONOMER	GQT-5204		AT3G48410.2	
GQT-4545-MONOMER	GQT-4545		AT2G11270.1	
GQT-1113-MONOMER	GQT-1113	O04253	AT4G02130.1	
GQT-5388-MONOMER	GQT-5388		AT5G61730.2	
GQT-5171-MONOMER	GQT-5171		AT4G01190.2	
AT5G48370-MONOMER	AT5G48370	Q9LK77	acyl-CoA thioesterase	
GQT-215-MONOMER	GQT-215	Q9LQ26	AT1G33730.1	
GQT-4086-MONOMER	GQT-4086		AT4G24430.1	
AT1G77740-MONOMER	AT1G77740	Q8L796	1-phosphatidylinositol-4-phosphate 5-kinase	
AT4G11850-CPLX				PLD &gamma;, PLD, PLD gamma
AT2G23580-MONOMER	AT2G23580	O80474	methyl salicylate methylesterase	
GQT-2986-MONOMER	GQT-2986		AT5G16150.1	
CPLXQT-30				
AT1G01610-MONOMER	AT1G01610			
AT1G59700-MONOMER	AT1G59700	Q9XIF8	glutathione transferase	
AT5G23220-MONOMER	AT5G23220	Q9FMX8	nicotinamidase	
GQT-4642-MONOMER	GQT-4642		AT3G20520.1	
GQT-5326-MONOMER	GQT-5326		AT2G46480.4	
AT1G33720-MONOMER	AT1G33720	Q9LQ25	AT1G33720	
AT3G21720-MONOMER	AT3G21720	P28297	isocitrate lyase	Icl
AT4G37800-MONOMER	AT4G37800	Q8LER3	hydrolase, acting on glycosyl bonds	
AT2G31250-MONOMER	AT2G31250	Q9SJX1	glutamyl-tRNA reductase	At2g31250
AT2G05830-MONOMER	AT2G05830	Q9ZUG4	AT2G05830	
CPLX-1642				
AT2G29320-MONOMER	AT2G29320	Q9ZW15	oxidoreductase	
GQT-5130-MONOMER	GQT-5130		AT1G75290.2	
AT1G80330-MONOMER	AT1G80330	Q9C971	gibberellin 3-beta-dioxygenase	AtGA3OX4
AT5G56870-MONOMER	AT5G56870	Q9SCV8	beta-galactosidase	
GQT-4253-MONOMER	GQT-4253		AT5G12960.1	
AT4G18990-MONOMER	AT4G18990	Q8L7H3	hydrolase, acting on glycosyl bonds	
AT1G20480-MONOMER	AT1G20480	Q84P25	4-coumarate-CoA ligase	
AT5G60020-MONOMER	AT5G60020	Q9FJD5	laccase	
GQT-5425-MONOMER	GQT-5425		AT3G52390.2	
GQT-193-MONOMER	GQT-193	Q9SGA2	AT3G02040.1	
AT5G25880-MONOMER	AT5G25880	Q9XGZ0	NADP-malic enzyme	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)
GQT-4878-MONOMER	GQT-4878		AT3G03690.1	
AT1G49860-MONOMER	AT1G49860	Q9C6C8	glutathione transferase	
CPLX-7281				
AT1G65970-MONOMER	AT1G65970	Q9SRZ4	AT1G65970	
GQT-5186-MONOMER	GQT-5186		AT1G01420.2	
AT4G29700-MONOMER	AT4G29700	Q9SU81	hydrolase	
AT4G32180-MONOMER	AT4G32180	Q8L5Y9	pantothenate kinase	
AT5G18860-MONOMER	AT5G18860		purine nucleoside hydrolase	purine hydrolase, purine nucleosidase
AT4G13710-MONOMER	AT4G13710	Q944R1	pectate lyase	
AT4G03930-MONOMER	AT4G03930	Q1PEC0	pectinesterase	
AT4G00600-MONOMER	AT4G00600	O65269	catalytic	
GQT-4090-MONOMER	GQT-4090	P09468	ATP synthase epsilon chain	AtpE
AT3G49120-MONOMER	AT3G49120	Q9SMU8	peroxidase	
AT5G38240-MONOMER	AT5G38240		kinase	
AT5G50160-MONOMER	AT5G50160	Q8VY13	oxidoreductase//ferric-chelate reductase	
GQT-1194-MONOMER	GQT-1194	Q8RUN2	AT2G28305.1	
AT1G28680-MONOMER	AT1G28680	Q8LF28	transferase	
GQT-5585-MONOMER	GQT-5585		AT5G50680.1	
GQT-5346-MONOMER	GQT-5346		AT5G08250.2	
GQT-5340-MONOMER	GQT-5340		AT3G14630.2	
AT1G56430-MONOMER	AT1G56430	Q9C7X5	nicotianamine synthase	
AT5G66690-MONOMER	AT5G66690	Q9LVR1	UDP-glycosyltransferase//coniferyl-alcohol glucosyltransferase	
AT5G09870-MONOMER	AT5G09870	Q8L778	cellulose synthase	
AT1G21640-MONOMER	AT1G21640			
AT3G25050-MONOMER	AT3G25050	Q9LJR7	xyloglucan:xyloglucosyl transferase//ghydrolase, acting on glycosyl bonds	
AT5G19740-MONOMER	AT5G19740	Q7Y228	dipeptidase	
MONOMERQT-2574	GQT-5416	P56759	ATP synthase subunit b	AtpF
AT5G07080-MONOMER	AT5G07080	Q9LYQ7	transferase	
AT4G13350-MONOMER	AT4G13350	Q8W4K6	GTPase	
AT5G01040-MONOMER	AT5G01040	Q9LFD2	oxidoreductase	
AT5G58220-MONOMER	AT5G58220	Q9LVM5	S-allantoin synthase	hydroxyisourate hydrolase / OHCU decarboxylase
AT2G29730-MONOMER	AT2G29730		UDP-glycosyltransferase	At2g29730
GQT-3896-MONOMER	GQT-3896		AT3G51450.1	
GQT-2520-MONOMER	GQT-2520	Q8L7W4	AT4G17080.1	
GQT-5581-MONOMER	GQT-5581		AT5G63600.2	
GQT-4947-MONOMER	GQT-4947		AT4G02180.1	
GQT-170-MONOMER	GQT-170		AT3G30200.1	
GQT-4673-MONOMER	GQT-4673		AT1G10657.1	
GQT-4423-MONOMER	GQT-4423		AT3G22560.1	
GQT-1738-MONOMER	GQT-1738	O49373	AT4G32170.1	
AT3G06300-MONOMER	AT3G06300	Q0WP28	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors//procollagen-proline 4-dioxygenase	
AT3G60961-MONOMER	AT3G60961	B3H4S0	nucleobase, nucleoside, nucleotide kinase	
AT2G44470-MONOMER	AT2G44470	Q8GXT2	hydrolase, hydrolyzing O-glycosyl compounds	
GQT-5374-MONOMER	GQT-5374		AT1G02360.3	
AT1G27940-MONOMER	AT1G27940	Q9C7F8	ATPase, coupled to transmembrane movement of substances	
AT1G17340-MONOMER	AT1G17340	Q8RW97	phosphatidylinositol-4,5-bisphosphate 5-phosphatase	
AT2G45550-MONOMER	AT2G45550	O64635	geraniol 9-/8- hydroxylase	AT2G45550
AT1G50390-MONOMER	AT1G50390	Q9SX54	AT1G50390	
AT3G16785-MONOMER	AT3G16785	Q9LRZ5	PLD zeta	phospholipase D
GQT-5503-MONOMER	GQT-5503		AT1G67440.2	
AT4G30270-MONOMER	AT4G30270		hydrolase, acting on glycosyl bonds//xyloglucan:xyloglucosyl transferase	
GQT-5422-MONOMER	GQT-5422		AT2G38240.1	
AT4G34540-MONOMER	AT4G34540	O65679	pinoresinol reductase	
AT4G27070-MONOMER	AT4G27070	P25269	tryptophan synthase	
AT1G73280-MONOMER	AT1G73280	Q9CAU1	AT1G73280	
AT1G77420-MONOMER	AT1G77420	Q9FVW6	hydrolase	
CPLXQT-33				
GQT-4895-MONOMER	GQT-4895		AT1G69580.2	
GQT-1183-MONOMER	GQT-1183	O82224	AT2G23960.1	
AT5G11920-MONOMER	AT5G11920	Q8W4S6	levanase//inulinase//hydrolase, hydrolyzing O-glycosyl compounds	levan-type fructan exohydrolase
GQT-5256-MONOMER	GQT-5256		AT1G16720.2	
AT1G79460-MONOMER	AT1G79460	Q9SAK2	ent-kaurene synthase	AtKS, At1g79460, KS, GA2
GQT-4888-MONOMER	GQT-4888		AT1G60660.1	
AT4G15480-MONOMER	AT4G15480	Q5XF20	UDP-glycosyltransferase//sinapate 1-glucosyltransferase	
AT2G26640-MONOMER	AT2G26640	O48780	acyltransferase	
AT2G47140-MONOMER	AT2G47140	Q94K41	oxidoreductase	
MONOMER-2366	AT4G18780			cellulose synthase, &beta;-1,4-glucan synthase
MONOMER-5643				&Delta;<sup>5</sup>-3&beta;-hydroxylsteroid dehydrogenase
AT4G39210-MONOMER	AT4G39210		ADP-glucose pyrophosphorylase	glucose-1-phosphate adenylyltransferase
AT5G44390-MONOMER	AT5G44390	Q9FKU9	electron carrier	
AT2G07050-MONOMER	AT2G07050	P38605	cycloartenol synthase	CAS1
GQT-2152-MONOMER	GQT-2152	Q9LK10	AT3G24340.1	
GQT-4634-MONOMER	GQT-4634		AT1G17430.1	
AT3G62410-MONOMER	AT3G62410	Q9LZP9	CP12 subunit	
AT5G56650-MONOMER	AT5G56650	P54969	IAA-amino acid conjugate hydrolase	
AT4G28680-MONOMER	AT4G28680	Q9M0G4		
GQT-3895-MONOMER	GQT-3895		AT5G20500.1	
GQT-5487-MONOMER	GQT-5487		AT2G29080.1	
AT5G19730-MONOMER	AT5G19730	Q8VYZ3	pectinesterase	
GQT-2476-MONOMER	GQT-2476	Q9ZSB8	AT4G10620.1	
AT4G23100-MONOMER	AT4G23100	P46309	glutamate-cysteine ligase	gamma-glutamylcysteine synthetase activity
AT3G62150-MONOMER	AT3G62150	Q9M1Q9	ATPase, coupled to transmembrane movement of substances	
GQT-2526-MONOMER	GQT-2526	Q5PNZ0	AT5G18430.1	
GQT-4382-MONOMER	GQT-4382		AT1G13250.1	
AT4G14130-MONOMER	AT4G14130	Q38911	hydrolase, acting on glycosyl bonds	
AT1G75930-MONOMER	AT1G75930	Q93X94	hydrolase activity, acting on ester bonds	
AT3G17810-MONOMER	AT3G17810	Q9LVI9	dihydropyrimidine dehydrogenase	DHPDH
AT3G14610-MONOMER	AT3G14610	Q9LUD3	AT3G14610	
AT3G54050-MONOMER	AT3G54050	P25851	fructose 1,6-bisphosphatase	fructose 1,6-bisphosphate 1-phosphatase, chloroplastic fructose 1,6-bisphosphate phosphatase, fructose 1,6-bisphosphate phosphatase, chloroplastic fructose 1,6-bisphosphatase, FBPase
CPLX1F-78			Mg chelatase	magnesium chelatase
AT3G48540-MONOMER	AT3G48540	Q1PEH3	hydrolase	
AT4G00040-MONOMER	AT4G00040	O81305	gtransferase, transferring groups other than amino-acyl groups	
AT3G27440-MONOMER	AT3G27440	Q9LTY6		
AT1G60090-MONOMER	AT1G60090	Q9ZUI3	hydrolase, hydrolyzing O-glycosyl compounds	
AT3G05260-MONOMER	AT3G05260	Q9MA93	oxidoreductase	
AT1G16400-MONOMER	AT1G16400	Q9FUY7	CYP79F2	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen
AT4G20040-MONOMER	AT4G20040	Q944M6	AT4G20040	
AT1G02850-MONOMER	AT1G02850	B3H5Q1	hydrolase, hydrolyzing O-glycosyl compounds//glucosidase	
GQT-4640-MONOMER	GQT-4640		AT1G51460.1	
AT1G23740-MONOMER	AT1G23740	Q9ZUC1	alkenal/one oxidoreductase	
AT1G49670-MONOMER	AT1G49670	Q9FX95	oxidoreductase	
AT3G06060-MONOMER	AT3G06060		3-ketodihydrosphinganine reductase	3-oxosphinganine reductase, 3-oxosphinganine:NADPH oxidoreductase
AT3G29090-MONOMER	AT3G29090	Q9LVQ0	pectinesterase	
GQT-82-MONOMER	GQT-82	Q93YQ3	AT5G47435.1	
MONOMER-17456				
CPLXQT-23				
AT3G10700-MONOMER	AT3G10700	Q8VYG2	galacturonic acid-1-phosphate kinase	
AT1G14860-MONOMER	AT1G14860	Q9LQU5	hydrolase	
AT1G70410-MONOMER	AT1G70410	Q94CE4	carbonate dehydratase	
AT5G51930-MONOMER	AT5G51930	Q9FJ99	aldehyde-lyase	
ATCG01070-MONOMER	ATCG01070	P26289	NADPH dehydrogenase	
GQT-5279-MONOMER	GQT-5279		AT3G10390.3	
AT1G07780-MONOMER	AT1G07780	Q42440	phosphoribosylanthranilate isomerase	
CPLX-1762			cytoplasmic glycerol-3-phosphate acyltransferase	
AT2G13360-MONOMER	AGT1			alanine-glyoxylate transaminase
AT5G11880-MONOMER	AT5G11880	Q94A94	diaminopimelate decarboxylase	
AT1G50430-MONOMER	AT1G50430	Q9LDU6	sterol &Delta;<sup>7</sup> reductase	sterol delta7 reductase, DWF5
GQT-4222-MONOMER	GQT-4222		AT5G20020.1	
AT5G66020-MONOMER	AT5G66020	Q7X911	phosphatidylinositol-4,5-bisphosphate 5-phosphatase	
AT4G37410-MONOMER	AT4G37410	Q9SZU1	CYP81F4 monooxygenase	
ATCG01060-MONOMER	ATCG01060		PsaC	
GQT-4904-MONOMER	GQT-4904		AT2G40790.1	
AT2G18640-MONOMER	AT2G18640	Q9SLG2	geranylgeranyl pyrophosphate synthase	farnesyltranstransferase, AtGGPS4
AT2G43180-MONOMER	AT2G43180	Q8GYI4	catalytic	
GQT-3129-MONOMER	GQT-3129		AT3G53230.1	
GQT-5556-MONOMER	GQT-5556		AT5G63580.1	
GQT-5390-MONOMER	GQT-5390		AT5G37300.4	
GQT-5436-MONOMER	GQT-5436		AT1G68660.1	
AT4G02520-MONOMER	AT4G02520	P46422	glutathione transferase	
GQT-5045-MONOMER	GQT-5045		AT1G52810.1	
AT2G29420-MONOMER	AT2G29420	Q9ZW24	glutathione transferase	
AT3G45770-MONOMER	AT3G45770	Q8LCU7	AT3G45770	
GQT-4146-MONOMER	GQT-4146		AT4G22330.1	
AT2G31750-MONOMER	AT2G31750	Q9SKC5	auxin glycosyltransferase	
AT5G13630-MONOMER	AT5G13630	Q8RY14	magnesium chelatase	AT5g13630
GQT-3533-MONOMER	GQT-3533		AT1G61640.1	
AT2G24820-MONOMER	AT2G24820	Q9SK50	oxidoreductase	
GQT-2003-MONOMER	GQT-2003	Q3ECB0	AT1G78520.1	
AT3G50110-MONOMER	AT3G50110	Q8H106	AT3G50110	
AT4G34135-MONOMER	AT4G34135		flavonol 3-O-glucosyltransferase	
AT5G64210-MONOMER	AT5G64210		alternative oxidase	
AT5G17000-MONOMER	AT5G17000	Q93Z72	oxidoreductase	
AT1G23330-MONOMER	AT1G23330	Q9LR26	AT1G23330	
GQT-4426-MONOMER	GQT-4426		AT2G28755.1	
GQT-3884-MONOMER	GQT-3884		AT5G09420.1	
GQT-1154-MONOMER	GQT-1154	Q8L866	AT2G42490.1	
AT2G26620-MONOMER	AT2G26620	O48729	polygalacturonase	
AT3G14130-MONOMER	AT3G14130	Q9LJH5	glycolate oxidase	AT3G14130
GQT-5239-MONOMER	GQT-5239		AT4G03050.1	
AT4G14930-MONOMER	AT4G14930	Q8LAM2	AT4G14930	
GQT-5564-MONOMER	GQT-5564		AT1G66050.1	
GQT-3835-MONOMER	GQT-3835		AT1G08730.1	
AT3G61035-MONOMER	AT3G61035	Q3EAG6	monooxygenase	
AT4G20150-MONOMER	AT4G20150	Q94AL6	NADH-ubiquinone oxidoreductase subunit	NADH-ubiquinone oxidoreductase subunit
AT1G14110-MONOMER	AT1G14110	Q9XI77	AT1G14110	
AT4G17260-MONOMER	AT4G17260	O49191	lactate dehydrogenase	
GQT-2543-MONOMER	GQT-2543	Q9C7H4	AT1G72110.1	
GQT-5539-MONOMER	GQT-5539		AT1G31930.1	
GQT-2939-MONOMER	GQT-2939		AT1G11390.1	
AT1G75680-MONOMER	AT1G75680	Q8LCP6	hydrolase, hydrolyzing O-glycosyl compounds	
GQT-3919-MONOMER	GQT-3919		AT5G58210.1	
AT4G02770-MONOMER	AT4G02770		PsaD	
AT3G13682-MONOMER	AT3G13682	Q9LID0		
GQT-298-MONOMER	GQT-298	Q9LZI0	AT3G62860.1	
AT2G29490-MONOMER	AT2G29490	Q9ZW30	glutathione transferase	
AT1G32780-MONOMER	AT1G32780	A1L4Y2	oxidoreductase	
AT1G76030-MONOMER	AT1G76030	P11574	AT1G76030	
GQT-5608-MONOMER	GQT-5608		AT1G60500.1	
AT4G14710-MONOMER	AT4G14710	Q8W108	oxidoreductase	
GQT-4212-MONOMER	GQT-4212		AT4G26940.1	
AT2G34590-MONOMER	AT2G34590	O64688	alpha-ketoacid dehydrogenase	
AT3G27240-MONOMER	AT3G27240	Q9LK29	electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex	
GQT-4868-MONOMER	GQT-4868		AT1G13860.1	
AT1G30520-MONOMER	AT1G30520	Q8VYJ1	o-succinylbenzoate-CoA ligase	
GQT-5567-MONOMER	GQT-5567		AT1G10490.1	
AT4G10020-MONOMER	AT4G10020	Q9T0G0	oxidoreductase	
AT4G17180-MONOMER	AT4G17180	Q8GYS2	hydrolase, hydrolyzing O-glycosyl compounds	
GQT-4637-MONOMER	GQT-4637		AT1G72280.1	
GQT-4521-MONOMER	GQT-4521		AT2G35100.1	
AT1G27600-MONOMER	AT1G27600	Q9SXC4	transferase, transferring glycosyl groups	
GQT-3874-MONOMER	GQT-3874		AT3G47750.1	
